date,area_name,road_name,traffic_volume,average_speed,travel_time_index,congestion_level,hour,day_of_week,month,is_weekend,weather_conditions,traffic_volume_lag_1,average_speed_lag_1,traffic_volume_rolling_3,average_speed_rolling_3
2023-02-05,M.G. Road,Trinity Circle,41050.0,44.23855887817886,1.5,100.0,0,6,2,1,Clear,13140.0,59.894305791892975,26692.0,54.43
2023-02-07,M.G. Road,Trinity Circle,25519.0,31.765591778211437,1.5,89.33265828525504,0,1,2,0,Fog,41050.0,44.23855887817886,26255.0,56.92
2023-02-08,M.G. Road,Trinity Circle,27310.0,40.78766925607699,1.5,95.33757801066422,0,2,2,0,Clear,25519.0,31.765591778211437,26569.67,45.3
2023-02-09,M.G. Road,Trinity Circle,37706.0,40.76486576737882,1.5,100.0,0,3,2,0,Rain,27310.0,40.78766925607699,31293.0,38.93
2023-02-10,M.G. Road,Trinity Circle,24820.0,45.22782962533981,1.1029178453151933,76.2394176225695,0,4,2,0,Clear,37706.0,40.76486576737882,30178.33,37.77
2023-02-11,M.G. Road,Trinity Circle,38892.0,28.710410563949598,1.5,100.0,0,5,2,1,Fog,24820.0,45.22782962533981,29945.33,42.26
2023-02-13,M.G. Road,Trinity Circle,40257.0,26.422478058215546,1.5,100.0,0,0,2,0,Clear,38892.0,28.710410563949598,33806.0,38.23
2023-02-14,M.G. Road,Trinity Circle,49872.0,40.85814382688813,1.5,100.0,0,1,2,0,Fog,40257.0,26.422478058215546,34656.33,33.45
2023-02-15,M.G. Road,Trinity Circle,43979.0,45.66642739039137,1.5,100.0,0,2,2,0,Clear,49872.0,40.85814382688813,43007.0,32.0
2023-02-16,M.G. Road,Trinity Circle,44735.0,25.131437583370136,1.5,100.0,0,3,2,0,Clear,43979.0,45.66642739039137,44702.67,37.65
2023-02-17,M.G. Road,Trinity Circle,13009.0,38.066173802707844,1.2920643853465483,46.653114715261694,0,4,2,0,Clear,44735.0,25.131437583370136,46195.33,37.22
2023-02-18,M.G. Road,Trinity Circle,27063.0,34.305329933623355,1.5,81.68062438684636,0,5,2,1,Overcast,13009.0,38.066173802707844,33907.67,36.29
2023-02-19,M.G. Road,Trinity Circle,14513.0,53.69195166354224,1.0524848600004304,41.713372650630404,0,6,2,1,Fog,27063.0,34.305329933623355,28269.0,32.5
2023-02-20,M.G. Road,Trinity Circle,41458.0,41.52815341702899,1.5,100.0,0,0,2,0,Clear,14513.0,53.69195166354224,18195.0,42.02
2023-02-21,M.G. Road,Trinity Circle,14189.0,34.53159047065331,1.0913713836137968,46.99452617318264,0,1,2,0,Fog,41458.0,41.52815341702899,27678.0,43.18
2023-02-22,M.G. Road,Trinity Circle,12265.0,42.88669089930344,1.0668470726647745,36.30684920364155,0,2,2,0,Rain,14189.0,34.53159047065331,23386.67,43.25
2023-02-23,M.G. Road,Trinity Circle,58610.0,27.47288115940229,1.5,100.0,0,3,2,0,Clear,12265.0,42.88669089930344,22637.33,39.65
2023-02-25,M.G. Road,Trinity Circle,25015.0,36.250647326943,1.5,81.69099082497743,0,5,2,1,Fog,58610.0,27.47288115940229,28354.67,34.96
2023-02-26,M.G. Road,Trinity Circle,34844.0,38.69422916451649,1.5,100.0,0,6,2,1,Clear,25015.0,36.250647326943,31963.33,35.54
2023-02-27,M.G. Road,Trinity Circle,40154.0,42.938748548636326,1.5,100.0,0,0,2,0,Rain,34844.0,38.69422916451649,39489.67,34.14
2023-02-28,M.G. Road,Trinity Circle,42139.0,34.96268130346993,1.5,100.0,0,1,2,0,Overcast,40154.0,42.938748548636326,33337.67,39.29
2023-03-01,M.G. Road,Trinity Circle,34467.0,22.278925043475432,1.5,100.0,0,2,3,0,Clear,42139.0,34.96268130346993,39045.67,38.87
2023-03-02,M.G. Road,Trinity Circle,24989.0,41.36317459932556,1.0147186089095834,74.35964698033476,0,3,3,0,Windy,34467.0,22.278925043475432,38920.0,33.39
2023-03-04,M.G. Road,Trinity Circle,14019.0,29.157625552359455,1.2710551727680033,54.434243013842035,0,5,3,1,Rain,24989.0,41.36317459932556,33865.0,32.87
2023-03-05,M.G. Road,Trinity Circle,42189.0,34.33177219192574,1.5,100.0,0,6,3,1,Clear,14019.0,29.157625552359455,24491.67,30.93
2023-03-07,M.G. Road,Trinity Circle,13871.0,42.19327477750349,1.281990367369381,44.60559361507023,0,1,3,0,Overcast,42189.0,34.33177219192574,27065.67,34.95
2023-03-08,M.G. Road,Trinity Circle,40856.0,52.55174229674907,1.5,100.0,0,2,3,0,Clear,13871.0,42.19327477750349,23359.67,35.23
2023-03-10,M.G. Road,Trinity Circle,53681.0,41.05741237109923,1.5,100.0,0,4,3,0,Clear,40856.0,52.55174229674907,32305.33,43.03
2023-03-11,M.G. Road,Trinity Circle,43831.0,33.940560101584744,1.5,100.0,0,5,3,1,Clear,53681.0,41.05741237109923,36136.0,45.27
2023-03-13,M.G. Road,Trinity Circle,26470.0,32.52699773685243,1.5,86.45815192847395,0,0,3,0,Clear,43831.0,33.940560101584744,46122.67,42.52
2023-03-14,M.G. Road,Trinity Circle,13300.0,33.464305934856846,1.1390914156230574,36.591189352639006,0,1,3,0,Clear,26470.0,32.52699773685243,41327.33,35.84
2023-03-15,M.G. Road,Trinity Circle,53156.0,33.53236411628358,1.5,100.0,0,2,3,0,Clear,13300.0,33.464305934856846,27867.0,33.31
2023-03-16,M.G. Road,Trinity Circle,45334.0,20.0,1.5,100.0,0,3,3,0,Overcast,53156.0,33.53236411628358,30975.33,33.17
2023-03-18,M.G. Road,Trinity Circle,59435.0,39.165061244123976,1.5,100.0,0,5,3,1,Clear,45334.0,20.0,37263.33,29.0
2023-03-20,M.G. Road,Trinity Circle,39298.0,38.27739570791019,1.5,100.0,0,0,3,0,Overcast,59435.0,39.165061244123976,52641.67,30.9
2023-03-21,M.G. Road,Trinity Circle,47567.0,24.36643231864457,1.5,100.0,0,1,3,0,Fog,39298.0,38.27739570791019,48022.33,32.48
2023-03-22,M.G. Road,Trinity Circle,13153.0,23.37322446945622,1.022350978898387,42.37680881290274,0,2,3,0,Overcast,47567.0,24.36643231864457,48766.67,33.94
2023-03-23,M.G. Road,Trinity Circle,54190.0,27.93476682049174,1.5,100.0,0,3,3,0,Clear,13153.0,23.37322446945622,33339.33,28.67
2023-03-24,M.G. Road,Trinity Circle,41125.0,37.09289087434046,1.5,100.0,0,4,3,0,Rain,54190.0,27.93476682049174,38303.33,25.22
2023-03-26,M.G. Road,Trinity Circle,12821.0,45.45849007916599,1.2975036158539217,33.95782146518421,0,6,3,1,Fog,41125.0,37.09289087434046,36156.0,29.47
2023-03-27,M.G. Road,Trinity Circle,36536.0,41.18361141543028,1.5,100.0,0,0,3,0,Fog,12821.0,45.45849007916599,36045.33,36.83
2023-03-28,M.G. Road,Trinity Circle,43111.0,34.054099307131125,1.5,100.0,0,1,3,0,Clear,36536.0,41.18361141543028,30160.67,41.24
2023-03-29,M.G. Road,Trinity Circle,46483.0,39.15517359967433,1.5,100.0,0,2,3,0,Overcast,43111.0,34.054099307131125,30822.67,40.23
2023-03-30,M.G. Road,Trinity Circle,11323.0,28.088527975570837,1.282742680849048,39.2387664376258,0,3,3,0,Fog,46483.0,39.15517359967433,42043.33,38.13
2023-03-31,M.G. Road,Trinity Circle,41668.0,40.034585503574206,1.5,100.0,0,4,3,0,Clear,11323.0,28.088527975570837,33639.0,33.77
2023-04-02,M.G. Road,Trinity Circle,47032.0,42.719435319830296,1.5,100.0,0,6,4,1,Overcast,41668.0,40.034585503574206,33158.0,35.76
2023-04-03,M.G. Road,Trinity Circle,26356.0,23.97367253104217,1.5,78.77205265702219,0,0,4,0,Rain,47032.0,42.719435319830296,33341.0,36.95
2023-04-04,M.G. Road,Trinity Circle,29458.0,25.840516696525718,1.5,93.05037134253566,0,1,4,0,Fog,26356.0,23.97367253104217,38352.0,35.58
2023-04-05,M.G. Road,Trinity Circle,37688.0,33.948019088676375,1.5,100.0,0,2,4,0,Clear,29458.0,25.840516696525718,34282.0,30.84
2023-04-06,M.G. Road,Trinity Circle,22728.0,40.11060226108099,1.253172031555175,80.078757558492,0,3,4,0,Clear,37688.0,33.948019088676375,31167.33,27.92
2023-04-08,M.G. Road,Trinity Circle,57996.0,36.098848511906155,1.5,100.0,0,5,4,1,Clear,22728.0,40.11060226108099,29958.0,33.3
2023-04-09,M.G. Road,Trinity Circle,47676.0,40.70938660567176,1.5,100.0,0,6,4,1,Windy,57996.0,36.098848511906155,39470.67,36.72
2023-04-11,M.G. Road,Trinity Circle,38897.0,37.3579233698507,1.5,100.0,0,1,4,0,Clear,47676.0,40.70938660567176,42800.0,38.97
2023-04-12,M.G. Road,Trinity Circle,24201.0,47.740172493825234,1.2536033671812319,88.60444766027163,0,2,4,0,Rain,38897.0,37.3579233698507,48189.67,38.06
2023-04-13,M.G. Road,Trinity Circle,38691.0,33.273742764007345,1.5,100.0,0,3,4,0,Rain,24201.0,47.740172493825234,36924.67,41.94
2023-04-15,M.G. Road,Trinity Circle,35398.0,29.454618767460055,1.5,100.0,0,5,4,1,Rain,38691.0,33.273742764007345,33929.67,39.46
2023-04-16,M.G. Road,Trinity Circle,53313.0,30.794529912977584,1.5,100.0,0,6,4,1,Overcast,35398.0,29.454618767460055,32763.33,36.82
2023-04-17,M.G. Road,Trinity Circle,51750.0,31.87528459422542,1.5,100.0,0,0,4,0,Clear,53313.0,30.794529912977584,42467.33,31.17
2023-04-18,M.G. Road,Trinity Circle,13186.0,26.38964541836736,1.193098038537782,35.70739526384842,0,1,4,0,Fog,51750.0,31.87528459422542,46820.33,30.71
2023-04-20,M.G. Road,Trinity Circle,24716.0,38.921362746424215,1.0683154949945,89.90762307588305,0,3,4,0,Windy,13186.0,26.38964541836736,39416.33,29.69
2023-04-21,M.G. Road,Trinity Circle,37683.0,32.12446737546787,1.5,100.0,0,4,4,0,Clear,24716.0,38.921362746424215,29884.0,32.4
2023-04-22,M.G. Road,Trinity Circle,34935.0,43.29384603418104,1.5,100.0,0,5,4,1,Clear,37683.0,32.12446737546787,25195.0,32.48
2023-04-23,M.G. Road,Trinity Circle,43459.0,43.55273887664835,1.5,100.0,0,6,4,1,Windy,34935.0,43.29384603418104,32444.67,38.11
2023-04-24,M.G. Road,Trinity Circle,22582.0,54.10617934838331,1.0600475525695914,76.04059528248685,0,0,4,0,Overcast,43459.0,43.55273887664835,38692.33,39.66
2023-04-25,M.G. Road,Trinity Circle,40508.0,35.51316400385865,1.5,100.0,0,1,4,0,Clear,22582.0,54.10617934838331,33658.67,46.98
2023-04-26,M.G. Road,Trinity Circle,50640.0,34.82946931313756,1.5,100.0,0,2,4,0,Overcast,40508.0,35.51316400385865,35516.33,44.39
2023-04-28,M.G. Road,Trinity Circle,36705.0,33.48674933097264,1.5,100.0,0,4,4,0,Overcast,50640.0,34.82946931313756,37910.0,41.48
2023-04-29,M.G. Road,Trinity Circle,54608.0,20.0,1.5,100.0,0,5,4,1,Rain,36705.0,33.48674933097264,42617.67,34.61
2023-04-30,M.G. Road,Trinity Circle,11818.0,44.16880566672619,1.1437886564175481,41.11729286049772,0,6,4,1,Fog,54608.0,20.0,47317.67,29.44
2023-05-01,M.G. Road,Trinity Circle,37401.0,38.207960455547266,1.5,100.0,0,0,5,0,Clear,11818.0,44.16880566672619,34377.0,32.55
2023-05-02,M.G. Road,Trinity Circle,25471.0,21.61369618997136,1.5,75.21704625196851,0,1,5,0,Clear,37401.0,38.207960455547266,34609.0,34.13
2023-05-03,M.G. Road,Trinity Circle,42983.0,46.95480559005479,1.5,100.0,0,2,5,0,Windy,25471.0,21.61369618997136,24896.67,34.66
2023-05-05,M.G. Road,Trinity Circle,41346.0,27.990666671078497,1.5,100.0,0,4,5,0,Clear,42983.0,46.95480559005479,35285.0,35.59
2023-05-06,M.G. Road,Trinity Circle,52640.0,40.177435156333075,1.5,100.0,0,5,5,1,Clear,41346.0,27.990666671078497,36600.0,32.19
2023-05-07,M.G. Road,Trinity Circle,37279.0,36.63323387970327,1.5,100.0,0,6,5,1,Clear,52640.0,40.177435156333075,45656.33,38.37
2023-05-08,M.G. Road,Trinity Circle,49841.0,34.370912417401236,1.5,100.0,0,0,5,0,Rain,37279.0,36.63323387970327,43755.0,34.93
2023-05-11,M.G. Road,Trinity Circle,55528.0,29.64671584040429,1.5,100.0,0,3,5,0,Clear,49841.0,34.370912417401236,46586.67,37.06
2023-05-15,M.G. Road,Trinity Circle,36246.0,46.782452825792944,1.5,100.0,0,0,5,0,Overcast,55528.0,29.64671584040429,47549.33,33.55
2023-05-17,M.G. Road,Trinity Circle,27049.0,23.472142636730556,1.5,93.42428073877828,0,2,5,0,Clear,36246.0,46.782452825792944,47205.0,36.93
2023-05-18,M.G. Road,Trinity Circle,36672.0,43.149391024325595,1.5,100.0,0,3,5,0,Clear,27049.0,23.472142636730556,39607.67,33.3
2023-05-20,M.G. Road,Trinity Circle,48412.0,39.34133006812146,1.5,100.0,0,5,5,1,Windy,36672.0,43.149391024325595,33322.33,37.8
2023-05-22,M.G. Road,Trinity Circle,41033.0,24.229208358204858,1.5,100.0,0,0,5,0,Windy,48412.0,39.34133006812146,37377.67,35.32
2023-05-23,M.G. Road,Trinity Circle,40509.0,34.68581102167471,1.5,100.0,0,1,5,0,Clear,41033.0,24.229208358204858,42039.0,35.57
2023-05-24,M.G. Road,Trinity Circle,13258.0,45.279196883517514,1.1689306824821326,45.235591894159796,0,2,5,0,Clear,40509.0,34.68581102167471,43318.0,32.75
2023-05-25,M.G. Road,Trinity Circle,37968.0,33.415806138679834,1.5,100.0,0,3,5,0,Clear,13258.0,45.279196883517514,31600.0,34.73
2023-05-26,M.G. Road,Trinity Circle,37449.0,49.78242592548891,1.5,100.0,0,4,5,0,Fog,37968.0,33.415806138679834,30578.33,37.79
2023-05-27,M.G. Road,Trinity Circle,12679.0,46.73400618691348,1.2391657539239864,50.61587145425223,0,5,5,1,Clear,37449.0,49.78242592548891,29558.33,42.83
2023-05-28,M.G. Road,Trinity Circle,25699.0,31.86023300236404,1.5,79.77143260306289,0,6,5,1,Overcast,12679.0,46.73400618691348,29365.33,43.31
2023-05-29,M.G. Road,Trinity Circle,29587.0,20.0,1.5,100.0,0,0,5,0,Clear,25699.0,31.86023300236404,25275.67,42.79
2023-05-31,M.G. Road,Trinity Circle,35199.0,53.67395970933748,1.5,100.0,0,2,5,0,Rain,29587.0,20.0,22655.0,32.86
2023-06-01,M.G. Road,Trinity Circle,53302.0,20.693433084383354,1.5,100.0,0,3,6,0,Rain,35199.0,53.67395970933748,30161.67,35.18
2023-06-02,M.G. Road,Trinity Circle,51573.0,49.56932340096731,1.5,100.0,0,4,6,0,Clear,53302.0,20.693433084383354,39362.67,31.46
2023-06-03,M.G. Road,Trinity Circle,26837.0,32.77725518716836,1.5,83.66546722546781,0,5,6,1,Clear,51573.0,49.56932340096731,46691.33,41.31
2023-06-05,M.G. Road,Trinity Circle,40344.0,37.05913455010789,1.5,100.0,0,0,6,0,Clear,26837.0,32.77725518716836,43904.0,34.35
2023-06-06,M.G. Road,Trinity Circle,23545.0,44.364478604425756,1.1624630497490736,72.29424613945764,0,1,6,0,Clear,40344.0,37.05913455010789,39584.67,39.8
2023-06-07,M.G. Road,Trinity Circle,14297.0,41.66415153555849,1.175534036870391,40.478271686137205,0,2,6,0,Clear,23545.0,44.364478604425756,30242.0,38.07
2023-06-10,M.G. Road,Trinity Circle,37914.0,20.0,1.5,100.0,0,5,6,1,Windy,14297.0,41.66415153555849,26062.0,41.03
2023-06-11,M.G. Road,Trinity Circle,26865.0,40.81484377889944,1.5,85.1920867144051,0,6,6,1,Clear,37914.0,20.0,25252.0,35.34
2023-06-12,M.G. Road,Trinity Circle,43860.0,39.39243180738455,1.5,100.0,0,0,6,0,Clear,26865.0,40.81484377889944,26358.67,34.16
2023-06-13,M.G. Road,Trinity Circle,40755.0,21.894125012179394,1.5,100.0,0,1,6,0,Windy,43860.0,39.39243180738455,36213.0,33.4
2023-06-14,M.G. Road,Trinity Circle,54728.0,25.411440820774303,1.5,100.0,0,2,6,0,Rain,40755.0,21.894125012179394,37160.0,34.03
2023-06-16,M.G. Road,Trinity Circle,41935.0,32.55170705525466,1.5,100.0,0,4,6,0,Windy,54728.0,25.411440820774303,46447.67,28.9
2023-06-17,M.G. Road,Trinity Circle,39255.0,47.70314631389864,1.5,100.0,0,5,6,1,Clear,41935.0,32.55170705525466,45806.0,26.62
2023-06-18,M.G. Road,Trinity Circle,26934.0,36.97695976504976,1.5,92.09105663614812,0,6,6,1,Fog,39255.0,47.70314631389864,45306.0,35.22
2023-06-19,M.G. Road,Trinity Circle,12419.0,42.933117417215165,1.3433595056988747,45.70885054228943,0,0,6,0,Fog,26934.0,36.97695976504976,36041.33,39.08
2023-06-21,M.G. Road,Trinity Circle,40984.0,20.0,1.5,100.0,0,2,6,0,Clear,12419.0,42.933117417215165,26202.67,42.54
2023-06-22,M.G. Road,Trinity Circle,54774.0,49.475104463217626,1.5,100.0,0,3,6,0,Rain,40984.0,20.0,26779.0,33.3
2023-06-23,M.G. Road,Trinity Circle,40666.0,44.13584509421567,1.5,100.0,0,4,6,0,Clear,54774.0,49.475104463217626,36059.0,37.47
2023-06-24,M.G. Road,Trinity Circle,25906.0,37.920230359343016,1.5,93.04269840081685,0,5,6,1,Clear,40666.0,44.13584509421567,45474.67,37.87
2023-06-25,M.G. Road,Trinity Circle,33030.0,23.73271617983412,1.5,100.0,0,6,6,1,Clear,25906.0,37.920230359343016,40448.67,43.84
2023-06-26,M.G. Road,Trinity Circle,24803.0,42.94524054518419,1.0024651490256975,74.92210308043192,0,0,6,0,Overcast,33030.0,23.73271617983412,33200.67,35.26
2023-06-27,M.G. Road,Trinity Circle,44326.0,24.889966426202022,1.5,100.0,0,1,6,0,Clear,24803.0,42.94524054518419,27913.0,34.87
2023-06-28,M.G. Road,Trinity Circle,40852.0,33.724488790238915,1.5,100.0,0,2,6,0,Rain,44326.0,24.889966426202022,34053.0,30.52
2023-06-30,M.G. Road,Trinity Circle,26713.0,22.614159757399154,1.5,85.80656961153034,0,4,6,0,Clear,40852.0,33.724488790238915,36660.33,33.85
2023-07-01,M.G. Road,Trinity Circle,42336.0,38.110487862720944,1.5,100.0,0,5,7,1,Overcast,26713.0,22.614159757399154,37297.0,27.08
2023-07-02,M.G. Road,Trinity Circle,23075.0,49.45985743614996,1.2246966465056148,85.37989082067415,0,6,7,1,Clear,42336.0,38.110487862720944,36633.67,31.48
2023-07-04,M.G. Road,Trinity Circle,24319.0,54.69310179530957,1.1480003449434375,82.6775599388785,0,1,7,0,Clear,23075.0,49.45985743614996,30708.0,36.73
2023-07-05,M.G. Road,Trinity Circle,23041.0,52.27968831394258,1.1707160792724782,75.89962444799039,0,2,7,0,Clear,24319.0,54.69310179530957,29910.0,47.42
2023-07-06,M.G. Road,Trinity Circle,37812.0,27.53737015249368,1.5,100.0,0,3,7,0,Rain,23041.0,52.27968831394258,23478.33,52.14
2023-07-08,M.G. Road,Trinity Circle,36383.0,35.04450405359671,1.5,100.0,0,5,7,1,Clear,37812.0,27.53737015249368,28390.67,44.84
2023-07-09,M.G. Road,Trinity Circle,39420.0,24.086200971009198,1.5,100.0,0,6,7,1,Clear,36383.0,35.04450405359671,32412.0,38.29
2023-07-12,M.G. Road,Trinity Circle,24806.0,44.048709061083805,1.1612709472765106,82.61733750132109,0,2,7,0,Clear,39420.0,24.086200971009198,37871.67,28.89
2023-07-13,M.G. Road,Trinity Circle,25275.0,42.01873209510385,1.5,84.21871483665745,0,3,7,0,Clear,24806.0,44.048709061083805,33536.33,34.39
2023-07-14,M.G. Road,Trinity Circle,38747.0,51.119202160419846,1.5,100.0,0,4,7,0,Clear,25275.0,42.01873209510385,29833.67,36.72
2023-07-15,M.G. Road,Trinity Circle,13758.0,47.92930652930447,1.2073275924276121,49.901138672600865,0,5,7,1,Clear,38747.0,51.119202160419846,29609.33,45.73
2023-07-16,M.G. Road,Trinity Circle,28769.0,29.503396624445642,1.5,96.71066327664546,0,6,7,1,Clear,13758.0,47.92930652930447,25926.67,47.02
2023-07-17,M.G. Road,Trinity Circle,25077.0,49.304357382950165,1.5,74.5634717846755,0,0,7,0,Clear,28769.0,29.503396624445642,27091.33,42.85
2023-07-19,M.G. Road,Trinity Circle,43598.0,43.64364775731496,1.5,100.0,0,2,7,0,Clear,25077.0,49.304357382950165,22534.67,42.25
2023-07-20,M.G. Road,Trinity Circle,45710.0,53.0003275608336,1.5,100.0,0,3,7,0,Fog,43598.0,43.64364775731496,32481.33,40.82
2023-07-21,M.G. Road,Trinity Circle,37754.0,42.098161536238045,1.5,100.0,0,4,7,0,Clear,45710.0,53.0003275608336,38128.33,48.65
2023-07-22,M.G. Road,Trinity Circle,39638.0,22.01237293064414,1.5,100.0,0,5,7,1,Clear,37754.0,42.098161536238045,42354.0,46.25
2023-07-24,M.G. Road,Trinity Circle,42034.0,36.82404013527007,1.5,100.0,0,0,7,0,Rain,39638.0,22.01237293064414,41034.0,39.04
2023-07-25,M.G. Road,Trinity Circle,39404.0,26.011309015001864,1.5,100.0,0,1,7,0,Clear,42034.0,36.82404013527007,39808.67,33.64
2023-07-26,M.G. Road,Trinity Circle,37340.0,38.32532444887624,1.5,100.0,0,2,7,0,Clear,39404.0,26.011309015001864,40358.67,28.28
2023-07-27,M.G. Road,Trinity Circle,52519.0,38.084165242310355,1.5,100.0,0,3,7,0,Overcast,37340.0,38.32532444887624,39592.67,33.72
2023-07-29,M.G. Road,Trinity Circle,13134.0,46.36907629037144,1.2178572516528163,37.721404614126364,0,5,7,1,Clear,52519.0,38.084165242310355,43087.67,34.14
2023-07-30,M.G. Road,Trinity Circle,24665.0,41.97540244395969,1.3337386592995595,91.88987033707286,0,6,7,1,Windy,13134.0,46.36907629037144,34331.0,40.93
2023-08-01,M.G. Road,Trinity Circle,34602.0,23.88563604675395,1.5,100.0,0,1,8,0,Clear,24665.0,41.97540244395969,30106.0,42.14
2023-08-02,M.G. Road,Trinity Circle,43586.0,39.6230178684434,1.5,100.0,0,2,8,0,Fog,34602.0,23.88563604675395,24133.67,37.41
2023-08-03,M.G. Road,Trinity Circle,48222.0,29.996428823421752,1.5,100.0,0,3,8,0,Rain,43586.0,39.6230178684434,34284.33,35.16
2023-08-04,M.G. Road,Trinity Circle,24044.0,43.58794278990576,1.027465070295459,84.84627320632606,0,4,8,0,Clear,48222.0,29.996428823421752,42136.67,31.17
2023-08-05,M.G. Road,Trinity Circle,28564.0,35.95349029440443,1.5,90.1669509111466,0,5,8,1,Clear,24044.0,43.58794278990576,38617.33,37.74
2023-08-06,M.G. Road,Trinity Circle,46665.0,45.854014737129376,1.5,100.0,0,6,8,1,Clear,28564.0,35.95349029440443,33610.0,36.51
2023-08-07,M.G. Road,Trinity Circle,27312.0,40.22462294213351,1.5,99.4804065456781,0,0,8,0,Clear,46665.0,45.854014737129376,33091.0,41.8
2023-08-08,M.G. Road,Trinity Circle,52113.0,39.74539832483074,1.5,100.0,0,1,8,0,Clear,27312.0,40.22462294213351,34180.33,40.68
2023-08-10,M.G. Road,Trinity Circle,42102.0,30.618823124666516,1.5,100.0,0,3,8,0,Clear,52113.0,39.74539832483074,42030.0,41.94
2023-08-12,M.G. Road,Trinity Circle,53962.0,40.814926256900954,1.5,100.0,0,5,8,1,Windy,42102.0,30.618823124666516,40509.0,36.86
2023-08-14,M.G. Road,Trinity Circle,55736.0,26.07857181198169,1.5,100.0,0,0,8,0,Clear,53962.0,40.814926256900954,49392.33,37.06
2023-08-15,M.G. Road,Trinity Circle,24410.0,46.69876360570776,1.35136459244317,81.42863735640567,0,1,8,0,Fog,55736.0,26.07857181198169,50600.0,32.5
2023-08-17,M.G. Road,Trinity Circle,22992.0,50.830832529923455,1.027528731852434,69.34967033844445,0,3,8,0,Overcast,24410.0,46.69876360570776,44702.67,37.86
2023-08-18,M.G. Road,Trinity Circle,12480.0,37.448208895958494,1.2464936448609674,33.20674313739962,0,4,8,0,Clear,22992.0,50.830832529923455,34379.33,41.2
2023-08-19,M.G. Road,Trinity Circle,25815.0,38.97551609944116,1.5,82.12407807433299,0,5,8,1,Windy,12480.0,37.448208895958494,19960.67,44.99
2023-08-21,M.G. Road,Trinity Circle,12444.0,51.84250960471361,1.0367226256318625,44.700911713370594,0,0,8,0,Clear,25815.0,38.97551609944116,20429.0,42.42
2023-08-22,M.G. Road,Trinity Circle,40303.0,37.11764257360669,1.5,100.0,0,1,8,0,Clear,12444.0,51.84250960471361,16913.0,42.76
2023-08-23,M.G. Road,Trinity Circle,26840.0,27.189662627043806,1.5,97.5827809007673,0,2,8,0,Clear,40303.0,37.11764257360669,26187.33,42.65
2023-08-25,M.G. Road,Trinity Circle,23471.0,56.085599939358076,1.1173039705086414,74.34590008617583,0,4,8,0,Overcast,26840.0,27.189662627043806,26529.0,38.72
2023-08-28,M.G. Road,Trinity Circle,56511.0,43.91439192553512,1.5,100.0,0,0,8,0,Clear,23471.0,56.085599939358076,30204.67,40.13
2023-08-29,M.G. Road,Trinity Circle,36612.0,35.35458358413502,1.5,100.0,0,1,8,0,Clear,56511.0,43.91439192553512,35607.33,42.4
2023-08-30,M.G. Road,Trinity Circle,41070.0,39.33846547952927,1.5,100.0,0,2,8,0,Clear,36612.0,35.35458358413502,38864.67,45.12
2023-08-31,M.G. Road,Trinity Circle,32546.0,38.89491872645257,1.5,100.0,0,3,8,0,Rain,41070.0,39.33846547952927,44731.0,39.54
2023-09-01,M.G. Road,Trinity Circle,38965.0,25.499344035460837,1.5,100.0,0,4,9,0,Clear,32546.0,38.89491872645257,36742.67,37.86
